Time,Amount,Class
87740.0,5.0,0
87740.0,14.8,0
87740.0,46.77,0
87740.0,48.94,0
87739.0,1.0,0
87738.0,1.0,0
87738.0,5.0,0
87737.0,899.25,0
87737.0,5.0,0
87737.0,1.9,0
87736.0,10.0,0
87736.0,122.1,0
87736.0,1.0,0
87735.0,121.7,0
87735.0,31.13,0
87735.0,5.0,0
87734.0,1.0,0
87733.0,5.0,0
87733.0,1.0,0
87732.0,108.0,0
87732.0,1.0,0
87732.0,0.92,0
87732.0,5.0,0
87731.0,173.08,0
87731.0,18.47,0
87731.0,5.0,0
87731.0,58.99,0
87731.0,1.0,0
87730.0,0.99,0
87730.0,0.88,0
87730.0,80.13,0
87730.0,5.0,0
87729.0,1.0,0
87729.0,8.0,0
87728.0,9.9,0
87728.0,5.0,0
87728.0,115.9,0
87727.0,1.0,0
87727.0,2.69,0
87726.0,5.0,0
87725.0,1361.93,0
87724.0,1.0,0
87723.0,611.6,0
87723.0,18.98,0
87723.0,5.0,0
87723.0,5.0,0
87721.0,1.29,0
87721.0,1.29,0
87720.0,26.5,0
87720.0,1.0,0
87720.0,24.95,0
87718.0,1.0,0
87717.0,721.79,0
87717.0,256.0,0
87717.0,1.0,0
87716.0,80.0,0
87716.0,5.0,0
87714.0,309.6,0
87712.0,1.0,0
87712.0,9.99,0
87712.0,10.99,0
87712.0,5.0,0
87711.0,42.9,0
87711.0,5.0,0
87711.0,29.99,0
87709.0,9.99,0
87709.0,380.29,0
87708.0,5.0,0
87708.0,10.59,0
87707.0,1.0,0
87707.0,29.16,0
87707.0,2.58,0
87706.0,5.0,0
87705.0,1.0,0
87705.0,5.0,0
87705.0,46.91,0
87704.0,5.0,0
87704.0,39.82,0
87703.0,1.0,0
87702.0,5.0,0
87702.0,1.0,0
87701.0,0.89,0
87701.0,5.0,0
87700.0,80.0,0
87700.0,94.39,0
87699.0,5.49,0
87699.0,1.0,0
87699.0,15.16,0
87699.0,5.0,0
87696.0,5.0,0
87695.0,1.0,0
87695.0,168.33,0
87695.0,34.78,0
87694.0,5.0,0
87694.0,0.77,0
87693.0,1.51,0
87692.0,29.99,0
87692.0,1.98,0
87691.0,80.0,0
87690.0,2.49,0
87690.0,9.99,0
87689.0,8.56,0
87689.0,83.0,0
87689.0,29.99,0
87688.0,5.0,0
87687.0,500.0,0
87686.0,9.56,0
87685.0,1.79,0
87685.0,126.73,0
87685.0,8.56,0
87681.0,1.0,0
87680.0,19.01,0
87678.0,19.77,0
87677.0,5.0,0
87675.0,95.0,0
87675.0,1.79,0
87675.0,5.0,0
87672.0,5.0,0
87671.0,0.76,0
87670.0,25.0,0
87669.0,411.58,0
87669.0,1240.72,0
87667.0,1.46,0
87664.0,27.14,0
87663.0,9.99,0
87663.0,52.85,0
87661.0,27.3,0
87661.0,9.95,0
87661.0,5.0,0
87661.0,11.5,0
87659.0,8.98,0
87658.0,9.13,0
87655.0,66.63,0
87654.0,17.99,0
87653.0,15.99,0
87651.0,5.0,0
87650.0,9.98,0
87650.0,10.99,0
87648.0,10.99,0
87648.0,1.79,0
87647.0,68.86,0
87647.0,20.34,0
87646.0,23.1,0
87643.0,2.72,0
87643.0,71.96,0
87640.0,0.76,0
87639.0,14.83,0
87638.0,13.61,0
87637.0,15.27,0
87636.0,29.26,0
87636.0,11.95,0
87634.0,8.64,0
87633.0,34.74,0
87632.0,500.0,0
87632.0,4.99,0
87630.0,1.0,0
87629.0,5.0,0
87628.0,1.0,0
87627.0,5.0,0
87626.0,56.5,0
87626.0,11.89,0
87625.0,1.0,0
87624.0,1.0,0
87624.0,5.0,0
87624.0,24.77,0
87623.0,1.0,0
87623.0,173.7,0
87622.0,29.56,0
87621.0,5.0,0
87621.0,4.0,0
87621.0,2.27,0
87620.0,1.98,0
87620.0,981.16,0
87619.0,1.0,0
87618.0,5.0,0
87618.0,6.95,0
87618.0,23.28,0
87617.0,1.0,0
87617.0,8.91,0
87616.0,1.01,0
87616.0,10.0,0
87616.0,22.78,0
87616.0,34.0,0
87615.0,5.0,0
87615.0,7.14,0
87615.0,190.23,0
87615.0,12.2,0
87614.0,1.0,0
87613.0,17.28,0
87613.0,5.0,0
87613.0,9.99,0
87612.0,22.29,0
87611.0,0.89,0
87610.0,23.6,0
87609.0,1.0,0
87608.0,9.88,0
87608.0,5.0,0
87608.0,4.46,0
87607.0,1.29,0
87607.0,1.29,0
87606.0,15.95,0
87606.0,0.89,0
87606.0,11.5,0
87605.0,12.99,0
87604.0,13.48,0
87602.0,1.0,0
87601.0,5.0,0
87601.0,27.53,0
87601.0,9.99,0
87599.0,7.8,0
87598.0,734.81,0
87598.0,12.98,0
87597.0,9.0,0
87596.0,7.14,0
87595.0,1.0,0
87595.0,394.0,0
87594.0,5.0,0
87594.0,83.0,0
87593.0,1.0,0
87593.0,56.0,0
87592.0,5.0,0
87592.0,37.99,0
87591.0,295.5,0
87591.0,16.99,0
87590.0,0.9,0
87589.0,1.99,0
87589.0,14.32,0
87587.0,1.0,0
87587.0,12.0,0
87586.0,5.0,0
87586.0,3.57,0
87586.0,22.81,0
87585.0,1.0,0
87584.0,1.29,0
87584.0,67.73,0
87584.0,9.0,0
87583.0,5.0,0
87582.0,1.0,0
87582.0,60.41,0
87581.0,5.0,0
87581.0,11.35,0
87580.0,1.0,0
87579.0,5.0,0
87579.0,0.0,0
87579.0,7.59,0
87577.0,0.89,0
87575.0,3.99,0
87575.0,1.0,0
87575.0,9.51,0
87574.0,16.97,0
87574.0,52.0,0
87573.0,5.0,0
87573.0,27.38,0
87572.0,1.0,0
87572.0,4.0,0
87571.0,5.0,0
87571.0,16.99,0
87571.0,1.0,0
87570.0,25.0,0
87570.0,1.0,0
87570.0,14.96,0
87569.0,5.0,0
87569.0,8.09,0
87568.0,1.0,0
87567.0,5.0,0
87567.0,5.0,0
87566.0,1.0,0
87565.0,64.53,0
87565.0,7.56,0
87565.0,5.0,0
87564.0,7.14,0
87563.0,1.0,0
87562.0,5.0,0
87562.0,71.7,0
87561.0,579.58,0
87560.0,2.97,0
87560.0,1.0,0
87559.0,40.22,0
87559.0,90.0,0
87559.0,5.0,0
87558.0,1.0,0
87558.0,37.35,0
87558.0,29.99,0
87557.0,5.0,0
87557.0,19.83,0
87556.0,9.99,0
87556.0,1.0,0
87555.0,0.73,0
87555.0,5.0,0
87554.0,66.18,0
87553.0,1.0,0
87552.0,29.95,0
87552.0,19.99,0
87552.0,5.0,0
87551.0,9.99,0
87550.0,5.0,0
87550.0,1.98,0
87549.0,283.86,0
87545.0,191.99,0
87545.0,1.0,0
87544.0,5.0,0
87544.0,1.99,0
87543.0,1.98,0
87543.0,7.47,0
87543.0,27.99,0
87543.0,61.5,0
87542.0,97.51,0
87541.0,8.98,0
87541.0,24.9,0
87540.0,27.99,0
87540.0,3.76,0
87539.0,1.0,0
87538.0,15.99,0
87538.0,10.0,0
87538.0,5.0,0
87537.0,20.33,0
87537.0,25.0,0
87536.0,10.87,0
87536.0,0.76,0
87535.0,15.88,0
87535.0,5.0,0
87534.0,1.79,0
87533.0,33.8,0
87533.0,24.0,0
87533.0,1.98,0
87531.0,1.79,0
87530.0,2.47,0
87529.0,9.72,0
87529.0,30.0,0
87529.0,17.99,0
87529.0,52.9,0
87529.0,5.0,0
87528.0,58.16,0
87527.0,59.4,0
87526.0,5.0,0
87523.0,696.0,0
87523.0,15.99,0
87523.0,5.0,0
87522.0,390.0,0
87521.0,34.23,0
87521.0,0.68,0
87520.0,15.0,0
87519.0,30.0,0
87519.0,0.0,0
87517.0,175.0,0
87515.0,1.0,0
87514.0,7.87,0
87513.0,147.0,0
87511.0,0.99,0
87509.0,4.99,0
87508.0,0.0,0
87507.0,1.99,0
87507.0,1.56,0
87505.0,27.84,0
87505.0,1.0,0
87501.0,1.29,0
87498.0,10.0,0
87498.0,24.0,0
87498.0,1.0,0
87498.0,1.78,0
87497.0,21.48,0
87496.0,4.98,0
87496.0,5.27,0
87496.0,14.99,0
87495.0,27.23,0
87495.0,55.6,0
87494.0,14.99,0
87494.0,2.92,0
87493.0,1.29,0
87492.0,2.49,0
87489.0,13.48,0
87488.0,43.11,0
87487.0,25.54,0
87487.0,292.0,0
87485.0,160.0,0
87485.0,13.99,0
87484.0,4.99,0
87484.0,59.99,0
87482.0,8.99,0
87481.0,69.1,0
87479.0,1.29,0
87479.0,3.0,0
87479.0,180.0,0
87478.0,74.99,0
87478.0,0.89,0
87477.0,34.99,0
87476.0,1.0,0
87474.0,5.0,0
87474.0,1.0,0
87473.0,5.49,0
87473.0,15.0,0
87472.0,116.0,0
87472.0,8.73,0
87471.0,5.37,0
87465.0,1.29,0
87464.0,1.79,0
87464.0,1.0,0
87460.0,413.14,0
87460.0,11.95,0
87460.0,45.36,0
87457.0,9.81,0
87455.0,160.0,0
87454.0,93.48,0
87453.0,35.0,0
87452.0,2.36,0
87451.0,355.11,0
87450.0,2.99,0
87449.0,280.0,0
87449.0,1.0,0
87449.0,530.84,0
87448.0,361.57,0
87446.0,112.93,0
87446.0,80.0,0
87446.0,40.28,0
87444.0,9.95,0
87444.0,190.56,0
87443.0,570.0,0
87443.0,9.99,0
87441.0,2.69,0
87440.0,5.85,0
87440.0,1.79,0
87440.0,40.7,0
87438.0,10.23,0
87438.0,10.0,0
87436.0,0.78,0
87434.0,13.4,0
87431.0,14.23,0
87430.0,48.0,0
87430.0,66.17,0
87429.0,9.99,0
87428.0,7.79,0
87426.0,0.0,0
87426.0,10.0,0
87426.0,1.29,0
87425.0,143.99,0
87424.0,10.0,0
87422.0,4.49,0
87422.0,4.56,0
87421.0,24.35,0
87421.0,307.94,0
87420.0,9.99,0
87418.0,0.0,0
87416.0,31.13,0
87416.0,1.79,0
87416.0,17.95,0
87415.0,13.08,0
87415.0,7.58,0
87413.0,14.73,0
87412.0,1.98,0
87411.0,45.49,0
87410.0,3.0,0
87407.0,2.15,0
87407.0,9.31,0
87406.0,37.36,0
87405.0,29.99,0
87405.0,24.98,0
87401.0,12.99,0
87400.0,1.77,0
87400.0,2.49,0
87399.0,6.76,0
87398.0,98.73,0
87398.0,40.28,0
87398.0,3.57,0
87397.0,0.72,0
87397.0,65.42,0
87395.0,17.77,0
87393.0,11.78,0
87391.0,2.49,0
87391.0,1.98,0
87391.0,0.89,0
87390.0,160.0,0
87390.0,0.89,0
87389.0,30.58,0
87389.0,179.0,0
87388.0,23.49,0
87388.0,44.7,0
87386.0,19.95,0
87386.0,7.25,0
87385.0,8.99,0
87382.0,10.0,0
87382.0,33.4,0
87377.0,5.49,0
87377.0,1.79,0
87375.0,59.7,0
87374.0,9.99,0
87372.0,116.93,0
87372.0,5.34,0
87371.0,4.47,0
87368.0,180.0,0
87367.0,4.99,0
87367.0,1.0,0
87365.0,260.0,0
87365.0,37.0,0
87365.0,160.0,0
87364.0,39.77,0
87364.0,0.89,0
87362.0,10.0,0
87360.0,1.79,0
87357.0,104.9,0
87353.0,10.0,0
87353.0,3.99,0
87352.0,415.52,0
87352.0,10.0,0
87351.0,160.0,0
87351.0,235.5,0
87350.0,13.31,0
87349.0,5.9,0
87349.0,20.0,0
87348.0,168.63,0
87348.0,74.99,0
87347.0,1.84,0
87347.0,42.37,0
87344.0,8.96,0
87341.0,25.0,0
87341.0,1.79,0
87341.0,1.33,0
87340.0,1.79,0
87340.0,3.93,0
87339.0,9.82,0
87339.0,2.0,0
87338.0,490.3,0
87336.0,109.53,0
87335.0,18.09,0
87335.0,10.0,0
87334.0,34.94,0
87333.0,1.0,0
87333.0,19.5,0
87331.0,584.0,0
87330.0,1.29,0
87330.0,160.0,0
87329.0,8.0,0
87329.0,1.0,0
87328.0,103.78,0
87327.0,20.11,0
87326.0,160.0,0
87325.0,5.31,0
87324.0,1.79,0
87324.0,10.57,0
87323.0,1.18,0
87322.0,1.0,0
87320.0,38.03,0
87320.0,208.0,0
87320.0,160.0,0
87319.0,160.0,0
87319.0,400.0,0
87319.0,3.99,0
87318.0,113.01,0
87318.0,0.89,0
87318.0,50.05,0
87317.0,6.92,0
87316.0,97.49,0
87315.0,277.98,0
87315.0,9.99,0
87314.0,12.31,0
87312.0,50.6,0
87311.0,49.95,0
87308.0,80.0,0
87307.0,83.8,0
87307.0,68.46,0
87306.0,8.0,0
87306.0,20.0,0
87305.0,7.61,0
87304.0,70.65,0
87304.0,0.76,0
87304.0,67.7,0
87303.0,7.61,0
87303.0,46.48,0
87303.0,1.46,0
87300.0,8.0,0
87299.0,0.0,0
87299.0,69.99,0
87299.0,15.0,0
87298.0,1.29,0
87298.0,1.0,0
87298.0,160.0,0
87297.0,14.57,0
87297.0,1.0,0
87296.0,9.99,0
87296.0,0.49,0
87296.0,1.0,0
87296.0,3.24,0
87295.0,342.98,0
87295.0,8.0,0
87295.0,66.74,0
87294.0,16.0,0
87293.0,5.37,0
87293.0,160.0,0
87292.0,21.34,0
87292.0,29.9,0
87291.0,10.0,0
87290.0,163.18,0
87290.0,1.5,0
87289.0,3.59,0
87289.0,0.89,0
87289.0,1.0,0
87288.0,12.99,0
87288.0,1.69,0
87288.0,52.0,0
87284.0,0.82,0
87284.0,1.89,0
87282.0,1.0,0
87280.0,0.89,0
87279.0,5.36,0
87279.0,0.89,0
87279.0,160.0,0
87278.0,17.99,0
87277.0,39.0,0
87273.0,160.0,0
87272.0,0.49,0
87272.0,259.27,0
87270.0,6.54,0
87266.0,17.99,0
87266.0,116.91,0
87263.0,13.97,0
87262.0,72.0,0
87262.0,7.14,0
87261.0,2.49,0
87261.0,152.05,0
87260.0,0.49,0
87260.0,7.92,0
87259.0,4.32,0
87259.0,43.23,0
87256.0,7.57,0
87255.0,721.79,0
87254.0,50.0,0
87254.0,33.51,0
87254.0,111.5,0
87253.0,10.0,0
87253.0,1.29,0
87252.0,80.23,0
87252.0,12.99,0
87252.0,11.31,0
87252.0,75.9,0
87251.0,1.0,0
87249.0,0.49,0
87248.0,10.35,0
87248.0,160.0,0
87247.0,355.11,0
87247.0,47.56,0
87247.0,0.77,0
87246.0,347.4,0
87245.0,160.0,0
87245.0,20.0,0
87245.0,93.64,0
87245.0,76.59,0
87245.0,209.89,0
87244.0,35.23,0
87243.0,259.98,0
87241.0,5.1,0
87241.0,18.38,0
87240.0,38.03,0
87239.0,0.89,0
87239.0,38.03,0
87239.0,59.99,0
87236.0,80.0,0
87236.0,1.0,0
87235.0,4.99,0
87235.0,9.9,0
87233.0,20.0,0
87233.0,21.63,0
87233.0,5.99,0
87233.0,61.81,0
87232.0,14.98,0
87231.0,12.0,0
87231.0,1.79,0
87231.0,1.88,0
87230.0,160.0,0
87228.0,1.29,0
87226.0,9.99,0
87226.0,1.0,0
87226.0,1.0,0
87226.0,12.99,0
87224.0,2.29,0
87224.0,22.66,0
87223.0,1.0,0
87223.0,160.0,0
87223.0,378.63,0
87222.0,95.03,0
87222.0,160.0,0
87221.0,1.35,0
87220.0,0.89,0
87219.0,160.0,0
87219.0,3.67,0
87219.0,0.77,0
87219.0,1.0,0
87217.0,28.49,0
87217.0,17.95,0
87216.0,35.78,0
87215.0,8.93,0
87214.0,1.29,0
87214.0,176.99,0
87214.0,71.3,0
87213.0,4.36,0
87213.0,6.99,0
87212.0,29.0,0
87212.0,547.75,0
87212.0,46.4,0
87211.0,1.0,0
87211.0,29.9,0
87209.0,6.76,0
87209.0,6.76,0
87209.0,9.99,0
87209.0,9.99,0
87209.0,0.78,0
87209.0,56.73,0
87209.0,12.31,0
87208.0,15.8,0
87208.0,0.89,0
87208.0,8.0,0
87208.0,0.89,0
87206.0,8.93,0
87206.0,21.5,0
87205.0,29.0,0
87205.0,1.0,0
87203.0,1.29,0
87203.0,8.0,0
87203.0,11.83,0
87202.0,1.98,0
87202.0,451.27,1
87201.0,59.9,0
87200.0,8.99,0
87199.0,1.0,0
87197.0,130.69,0
87196.0,8.0,0
87196.0,124.0,0
87196.0,1.0,0
87195.0,16.18,0
87194.0,10.7,0
87194.0,6.85,0
87194.0,22.82,0
87193.0,22.5,0
87193.0,0.89,0
87193.0,160.0,0
87193.0,1.57,0
87192.0,87.19,0
87191.0,6.05,0
87190.0,26.75,0
87190.0,13.04,0
87190.0,8.0,0
87190.0,1.98,0
87190.0,19.66,0
87189.0,0.77,0
87188.0,15.72,0
87187.0,1.0,0
87186.0,11.77,0
87185.0,96.0,0
87185.0,1.0,0
87185.0,0.89,0
87184.0,8.0,0
87183.0,41.99,0
87182.0,0.89,0
87182.0,160.0,0
87181.0,12.98,0
87180.0,13.99,0
87180.0,50.0,0
87179.0,5.37,0
87179.0,9.99,0
87178.0,17.84,0
87178.0,2.92,0
87178.0,1.0,0
87177.0,102.24,0
87176.0,160.0,0
87175.0,20.0,0
87175.0,1.29,0
87174.0,3.6,0
87174.0,1.0,0
87173.0,11.22,0
87173.0,150.0,0
87173.0,4.29,0
87173.0,0.77,0
87172.0,160.0,0
87172.0,1.0,0
87171.0,8.0,0
87170.0,160.0,0
87168.0,1.0,0
87167.0,1.0,0
87167.0,3.59,0
87167.0,36.98,0
87166.0,2.67,0
87165.0,5.37,0
87165.0,8.0,0
87164.0,10.59,0
87164.0,9.38,0
87163.0,115.31,0
87163.0,1.0,0
87163.0,0.76,0
87162.0,1.0,0
87161.0,3.02,0
87161.0,160.0,0
87160.0,8.0,0
87160.0,0.89,0
87160.0,18.73,0
87159.0,9.0,0
87159.0,38.93,0
87158.0,1.0,0
87158.0,160.0,0
87156.0,1.98,0
87156.0,29.9,0
87155.0,96.06,0
87155.0,160.0,0
87152.0,11.99,0
87152.0,15.13,0
87152.0,24.8,0
87151.0,10.0,0
87150.0,3.57,0
87150.0,42.02,0
87150.0,7.0,0
87147.0,59.85,0
87147.0,1.0,0
87146.0,119.14,0
87146.0,36.71,0
87146.0,399.0,0
87145.0,160.0,0
87145.0,9.99,0
87144.0,1.0,0
87144.0,8.0,0
87143.0,2.5,0
87141.0,0.89,0
87140.0,160.0,0
87138.0,2.28,0
87137.0,1.0,0
87137.0,8.95,0
87137.0,39.69,0
87136.0,9.81,0
87136.0,53.9,0
87136.0,7.57,0
87134.0,100.0,0
87134.0,54.0,0
87134.0,1.0,0
87134.0,9.99,0
87134.0,8.81,0
87133.0,0.89,0
87132.0,165.84,0
87131.0,8.0,0
87131.0,11.0,0
87128.0,35.71,0
87128.0,47.3,0
87125.0,1.0,0
87124.0,21.3,0
87124.0,28.8,0
87123.0,15.8,0
87123.0,1184.84,0
87122.0,8.0,0
87122.0,9.99,0
87122.0,253.0,0
87121.0,4.99,0
87120.0,1.0,0
87120.0,5.32,0
87120.0,5.32,0
87120.0,35.19,0
87119.0,1.0,0
87119.0,345.0,0
87119.0,1.0,0
87118.0,8.0,0
87118.0,6.57,0
87117.0,5.32,0
87117.0,24.9,0
87117.0,160.0,0
87116.0,11.99,0
87116.0,0.05,0
87116.0,8.0,0
87115.0,42.16,0
87114.0,17.99,0
87114.0,9.99,0
87113.0,1.0,0
87113.0,0.79,0
87113.0,5.32,0
87112.0,8.0,0
87112.0,8.94,0
87112.0,24.9,0
87112.0,248.02,0
87111.0,16.14,0
87111.0,29.99,0
87110.0,8.0,0
87110.0,1.9,0
87110.0,0.05,0
87110.0,5.3,0
87110.0,22.0,0
87108.0,48.0,0
87108.0,29.89,0
87108.0,1.78,0
87107.0,5.32,0
87106.0,4.31,0
87105.0,30.34,0
87103.0,9.27,0
87103.0,12.99,0
87102.0,1.0,0
87102.0,192.57,0
87102.0,29.99,0
87101.0,9.81,0
87101.0,38.72,0
87101.0,0.77,0
87101.0,29.99,0
87100.0,10.0,0
87100.0,79.99,0
87099.0,160.0,0
87099.0,8.0,0
87098.0,1.9,0
87098.0,16.31,0
87097.0,8.98,0
87095.0,72.0,0
87095.0,1.0,0
87094.0,188.68,0
87094.0,7.57,0
87093.0,8.0,0
87091.0,15.09,0
87090.0,1.0,0
87090.0,0.89,0
87089.0,1.0,0
87087.0,8.0,0
87085.0,1.0,0
87083.0,1.0,0
87082.0,160.0,0
87082.0,3.76,0
87081.0,5.74,0
87080.0,8.0,0
87080.0,32.64,0
87080.0,0.76,0
87079.0,275.36,0
87076.0,1.0,0
87075.0,0.89,0
87074.0,49.21,0
87074.0,0.69,0
87074.0,8.0,0
87074.0,24.98,0
87073.0,44.0,0
87072.0,5.49,0
87071.0,10.0,0
87071.0,7.78,0
87070.0,11.5,0
87069.0,5.6,0
87067.0,1.0,0
87067.0,17.95,0
87064.0,8.0,0
87064.0,66.0,0
87063.0,1.0,0
87063.0,71.06,0
87062.0,51.75,0
87062.0,0.99,0
87060.0,14.0,0
87058.0,176.37,0
87058.0,7.22,0
87057.0,3.66,0
87057.0,3.66,0
87057.0,26.43,0
87057.0,26.43,0
87057.0,5.0,0
87057.0,739.21,0
87057.0,1.38,0
87057.0,0.89,0
87055.0,10.65,0
87055.0,41.81,0
87054.0,0.76,0
87054.0,24.14,0
87054.0,1.0,0
87051.0,160.0,0
87050.0,29.99,0
87049.0,137.95,0
87049.0,12.0,0
87049.0,20.0,0
87049.0,8.0,0
87048.0,4.37,0
87045.0,1.54,0
87045.0,146.0,0
87045.0,53.26,0
87043.0,80.45,0
87043.0,60.0,0
87042.0,9.99,0
87041.0,1.38,0
87039.0,0.91,0
87038.0,22.1,0
87038.0,64.99,0
87037.0,11.99,0
87036.0,8.28,0
87035.0,17.31,0
87035.0,1.29,0
87034.0,40.0,0
87034.0,14.95,0
87032.0,15.0,0
87029.0,32.17,0
87028.0,2.49,0
87028.0,0.05,0
87028.0,9.0,0
87026.0,69.0,0
87026.0,1.79,0
87026.0,4.44,0
87025.0,6.88,0
87024.0,12.99,0
87024.0,12.99,0
87023.0,279.46,0
87023.0,160.0,0
87020.0,42.81,0
87019.0,9.99,0
87018.0,25.71,0
87018.0,9.95,0
87016.0,1.0,0
87015.0,167.24,0
87015.0,41.71,0
87014.0,1.5,0
87013.0,1.0,0
87013.0,12.99,0
87013.0,8.99,0
87012.0,14.99,0
87011.0,1.98,0
87011.0,194.9,0
87010.0,8.0,0
87009.0,22.0,0
87008.0,50.0,0
87007.0,219.07,0
87006.0,180.0,0
87006.0,9.88,0
87005.0,9.99,0
87003.0,62.0,0
87003.0,0.89,0
87002.0,85.25,0
87001.0,695.45,0
87001.0,20.06,0
87001.0,7.5,0
86998.0,14.95,0
86998.0,12.0,0
86998.0,28.22,0
86998.0,9.37,0
86997.0,17.99,0
86997.0,1.98,0
86997.0,1.79,0
86997.0,9.03,0
86993.0,1.78,0
86992.0,83.63,0
86992.0,6.28,0
86992.0,289.71,0
86990.0,6.31,0
86989.0,2.31,0
86989.0,4.3,0
86988.0,282.69,0
86988.0,29.99,0
86987.0,5.99,0
86987.0,100.0,0
86986.0,3.93,0
86986.0,1.79,0
86985.0,187.0,0
86984.0,49.98,0
86983.0,5.82,0
86982.0,1.0,0
86981.0,12.98,0
86981.0,76.46,0
86981.0,9.0,0
86980.0,1.0,0
86977.0,33.47,0
86975.0,38.0,0
86975.0,8.98,0
86973.0,1.29,0
86973.0,30.86,0
86973.0,11.62,0
86971.0,0.0,0
86971.0,1.48,0
86971.0,48.0,0
86970.0,28.7,0
86970.0,33.65,0
86969.0,1.98,0
86966.0,1.0,0
86966.0,13.99,0
86960.0,49.96,0
86959.0,49.0,0
86959.0,45.92,0
86957.0,2.28,0
86957.0,1.99,0
86957.0,414.0,0
86953.0,0.77,0
86952.0,3.58,0
86951.0,1.0,0
86951.0,0.85,0
86950.0,3.78,0
86950.0,5.15,0
86949.0,158.0,0
86948.0,109.12,0
86948.0,20.99,0
86945.0,82.74,0
86945.0,18.88,0
86945.0,2.69,0
86944.0,37.75,0
86944.0,7.68,0
86944.0,6.99,0
86942.0,0.72,0
86942.0,0.92,0
86942.0,7.68,0
86941.0,27.0,0
86941.0,47.6,0
86941.0,8.99,0
86941.0,34.99,0
86941.0,0.89,0
86940.0,78.64,0
86938.0,20.0,0
86938.0,14.95,0
86937.0,3.69,0
86936.0,7.8,0
86934.0,29.0,0
86934.0,0.92,0
86931.0,282.0,0
86928.0,2.29,0
86927.0,6.3,0
86927.0,162.66,0
86926.0,4.87,0
86926.0,420.0,0
86924.0,3.84,0
86923.0,1.98,0
86923.0,0.89,0
86922.0,1.79,0
86922.0,0.99,0
86921.0,3.78,0
86920.0,0.99,0
86920.0,52.98,0
86918.0,40.77,0
86917.0,10.0,0
86917.0,324.56,0
86916.0,27.94,0
86916.0,486.55,0
86913.0,1.0,0
86911.0,1.49,0
86910.0,20.0,0
86909.0,86.57,0
86908.0,79.99,0
86907.0,29.15,0
86905.0,2.58,0
86904.0,77.01,0
86904.0,1.29,0
86903.0,10.65,0
86903.0,24.99,0
86903.0,25.0,0
86903.0,2476.7,0
86902.0,8.01,0
86902.0,173.28,0
86899.0,15.0,0
86898.0,1.96,0
86898.0,153.97,0
86897.0,22.0,0
86895.0,8.99,0
86895.0,0.77,0
86893.0,74.99,0
86890.0,0.89,0
86889.0,26.65,0
86888.0,59.9,0
86887.0,300.0,0
86887.0,5.99,0
86885.0,50.0,0
86883.0,14.99,0
86883.0,8.9,0
86881.0,6.8,0
86878.0,0.99,0
86877.0,0.77,0
86875.0,9.72,0
86874.0,99.96,0
86873.0,1.98,0
86869.0,1.0,0
86868.0,5.0,0
86865.0,60.15,0
86864.0,0.89,0
86863.0,12.0,0
86861.0,14.72,0
86861.0,1.0,0
86860.0,99.45,0
86859.0,10.78,0
86859.0,69.99,0
86859.0,80.57,0
86858.0,1.99,0
86858.0,1.0,0
86855.0,2.28,0
86855.0,161.56,0
86855.0,177.65,0
86854.0,2.11,0
86853.0,89.2,0
86853.0,8.98,0
86853.0,35.84,0
86852.0,0.77,0
86848.0,4.49,0
86846.0,225.0,0
86845.0,40.0,0
86845.0,22.88,0
86844.0,31.23,0
86843.0,44.99,0
86842.0,37.83,0
86841.0,161.21,0
86839.0,0.77,0
86838.0,159.4,0
86836.0,0.77,0
86836.0,59.88,0
86836.0,0.89,0
86835.0,85.0,0
86835.0,2.18,0
86835.0,1.98,0
86834.0,89.91,0
86834.0,20.0,0
86832.0,57.05,0
86832.0,5.99,0
86831.0,23.88,0
86830.0,3.59,0
86830.0,28.0,0
86830.0,9.99,0
86830.0,0.23,0
86829.0,0.01,0
86829.0,24.99,0
86828.0,8.49,0
86828.0,1.5,0
86826.0,162.98,0
86826.0,28.68,0
86826.0,1.0,0
86826.0,22.5,0
86825.0,0.89,0
86824.0,4.49,0
86824.0,17.99,0
86823.0,17.88,0
86822.0,0.92,0
86821.0,1.98,0
86820.0,22.7,0
86818.0,1.0,0
86818.0,54.9,0
86818.0,37.12,0
86817.0,8.01,0
86816.0,89.99,0
86816.0,103.0,0
86815.0,15.13,0
86814.0,7.56,0
86814.0,48.0,0
86814.0,1.0,0
86813.0,150.05,0
86812.0,52.98,0
86809.0,15.13,0
86809.0,8.97,0
86809.0,1.99,0
86807.0,1.0,0
86807.0,84.0,0
86807.0,9.99,0
86804.0,15.0,0
86804.0,4.0,0
86802.0,20.0,0
86799.0,26.44,0
86798.0,93.8,0
86796.0,3.84,0
86795.0,5.49,0
86795.0,8.49,0
86794.0,46.8,0
86793.0,25.0,0
86793.0,500.0,0
86789.0,4.56,0
86787.0,1.98,0
86786.0,1.98,0
86786.0,15.0,0
86783.0,9.98,0
86780.0,5.99,0
86780.0,5.85,0
86779.0,0.76,0
86776.0,135.83,0
86776.0,24.4,0
86776.0,11.5,0
86775.0,59.74,0
86773.0,10.78,0
86772.0,39.95,0
86772.0,14.98,0
86772.0,11.95,0
86768.0,15.79,0
86768.0,1.98,0
86766.0,1.51,0
86766.0,0.89,0
86766.0,18.28,0
86766.0,85.98,0
86764.0,3.59,0
86764.0,8.98,0
86763.0,2.68,0
86762.0,13.46,0
86762.0,0.77,0
86760.0,5.36,0
86759.0,35.09,0
